MainID,n_obs,start,end,span,n_missing_years,n_zero,onset_year,censor_year,n_origins,n_pos,n_neg,first_origin,last_origin,event_in_eligible_window,TaxonName,TaxonomicClass,BiotopeType,Country,Continent,SamplingProtocol,SamplingUnits,SamplingEffort,SpatialDensity,Reliability,DatasetLength,SamplingFrequency,restricted,Notes,DataSourceID,LocationID,TaxonID,LongDD,LatDD
1833,13,1970,1982,13,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 56 ",301,10233,10225,-0.0,0.0
1834,13,1970,1982,13,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 66 ",301,10234,10225,-128.0,53.0
1835,13,1970,1982,13,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 68 ",301,10235,10225,-128.66666666666666,54.0
1836,13,1970,1982,13,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 70 ",301,10236,10225,-129.0,53.5
1837,13,1970,1982,13,0,0,1981.0,1981.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 72 ",301,10237,10225,-0.0,0.0
1838,13,1970,1982,13,0,0,1977.0,1977.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 74 ",301,10238,10225,-0.0,0.0
1839,13,1970,1982,13,0,0,,1982.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 76 ",301,10239,10225,-0.0,0.0
1840,13,1970,1982,13,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 78 ",301,10240,10225,-0.0,0.0
1841,13,1970,1982,13,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 80 ",301,10241,10225,-128.25,52.75
1842,13,1970,1982,13,0,0,1977.0,1977.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 82 ",301,10242,10225,-0.0,0.0
1844,13,1970,1982,13,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 84 ",301,10242,10225,-0.0,0.0
1845,13,1970,1982,13,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 86 ",301,10245,10225,-0.0,0.0
1846,13,1970,1982,13,0,0,,1982.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 88 ",301,10246,10225,-127.0,52.25
1847,13,1970,1982,13,0,0,,1982.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 90 ",301,10247,10225,-0.0,0.0
1848,13,1970,1982,13,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 92 ",301,10248,10225,-127.41666666666667,51.46666666666667
1849,13,1970,1982,13,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 94 ",301,10249,10225,-0.0,0.0
1850,13,1970,1982,13,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 28 ",301,10250,10225,-131.8,53.166666666666664
1851,13,1970,1982,13,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 44 ",301,10251,10225,-0.0,0.0
1852,13,1970,1982,13,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 46 ",301,10252,10225,-0.0,0.0
1853,13,1970,1982,13,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 48 ",301,10253,10225,-0.0,0.0
1854,13,1970,1982,13,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 50 ",301,10254,10225,-127.75,55.5
1855,13,1970,1982,13,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 52 ",301,10255,10225,-129.41666666666666,54.333333333333336
1856,13,1970,1982,13,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,13.0,1.0,False,"Henderson, M.A. and A.T. Charles. 1984. Reconstruction of British Columbia pink salmon stocks ( Oncorhynchus gorbuscha\/): 1970-1982. Part I: Queen Charlotte Islands, North Coast and Central Coast. Can. MS Rep. Fish. Aquat. Sci. 1785: page 54 ",301,10256,10225,-130.33333333333334,54.25
1857,22,1962,1986,25,3,0,,1969.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,USA,North America,Count,All Individuals,Sample,None,2.0,25.0,1.0,False,"Yuen, H. J. 1992. History of Lower Cook Inlet pink, sockeye, and chum salmon escapement goals. Technical Fishery Report 92-01: 128 p.",301,10257,10225,-152.66666666666666,59.5
1858,17,1969,1985,17,0,0,,1985.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,USA,North America,Count,All Individuals,Sample,None,-1.0,17.0,1.0,False,"Yuen, H. J. 1992. History of Lower Cook Inlet pink, sockeye, and chum salmon escapement goals. Technical Fishery Report 92-01: 128 p.",301,10258,10225,-154.0,59.416666666666664
1860,16,1934,1949,16,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,16.0,1.0,False,"Neave, F. 1953. Principles Affecting the Size of Pink and Chum Salmon Populations in British Columbia. J. Fish. Res. Bd. Can. 9(9).",301,10260,10225,-128.0,52.0
1861,13,1974,1986,13,0,0,,1986.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Russian Federation,Asia,Count,All Individuals,Sample,None,1.0,13.0,1.0,False,"Gritsenko, O.F., A.F. Grishin, A.V. Zakharov, and G.N. Shelepakha 1989. Reproduction of Pink Salmon, Oncorhynchus gorbuscha, on Sakhalin Island. J. Ichthyology 29:96-105, Table 4 ",301,10261,10225,144.0,53.0
1862,8,1980,1987,8,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,USA,North America,Count,All Individuals,Sample,None,2.0,8.0,1.0,False,"Yuen, H. J. 1992. History of Lower Cook Inlet pink, sockeye, and chum salmon escapement goals. Technical Fishery Report 92-01: 128 p.",301,10262,10225,-152.0,60.0
1864,14,1947,1960,14,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,Eggs,Sample,None,1.0,14.0,1.0,False,"Parker, R. R. 1962. A Concept of the Dynamics of Pink Salmon Populations.  In N. J. Wilimovsky [ed.] Symposium on Pink Salmon. ",301,10066,10225,-127.83333333333333,52.11666666666667
1865,27,1960,1986,27,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,USA,North America,Count,All Individuals,Sample,None,-1.0,27.0,1.0,False,"Yuen, H. J. 1992. History of Lower Cook Inlet pink, sockeye, and chum salmon escapement goals. Technical Fishery Report 92-01: 128 p.",301,10265,10225,-151.25,59.583333333333336
1866,26,1960,1986,27,1,0,1971.0,1971.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,USA,North America,Count,All Individuals,Sample,None,2.0,27.0,1.0,False,"Yuen, H. J. 1992. History of Lower Cook Inlet pink, sockeye, and chum salmon escapement goals. Technical Fishery Report 92-01: 128 p.",301,10266,10225,-151.08333333333334,59.25
1867,8,1980,1987,8,0,0,,1987.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,USA,North America,Count,All Individuals,Sample,None,-1.0,8.0,1.0,False,"Yuen, H. J. 1992. History of Lower Cook Inlet pink, sockeye, and chum salmon escapement goals. Technical Fishery Report 92-01: 128 p.",301,10267,10225,-152.0,60.0
1868,20,1952,1971,20,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,USA,North America,Count,All Individuals,Sample,None,2.0,20.0,1.0,False,"International North Pacific Fisheries Commission. 1974. Information on recent changes in the salmon fisheries of Alaska and the condition of the stocks. INPFC Bull. 29: 37 p.; International North Pacific Fisheries Commission. 1974. Comments on INPFC Document 1350 (Japan, 1970). INPFC Bull. 29: 170 p.",301,10268,10225,-153.33333333333334,57.333333333333336
1869,44,1952,1995,44,0,0,1972.0,1972.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,USA,North America,Count,All Individuals,Sample,None,2.0,44.0,1.0,False,"Donnelly, R.F. 1983. Factors Affecting the Abundance of Kodiak Archipelago Pink Salmon ( Oncorhynchus gorbuscha, Walbaum). Ph.D. thesis. University of Washington, Seattle, WA. 157 p. Table 2.1,  updated with info from D.E. Rogers, Fisheries Research inst, Univ of Washington , compiled from Alaska Fish and Game Reports",301,10269,10225,-153.33333333333334,57.333333333333336
1870,31,1952,1982,31,0,0,1972.0,1972.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,USA,North America,Count,All Individuals,Sample,None,2.0,31.0,1.0,False,"Donnelly, R.F. 1983. Factors Affecting the Abundance of Kodiak Archipelago Pink Salmon ( Oncorhynchus gorbuscha, Walbaum). Ph.D. thesis. University of Washington, Seattle, WA. 157 p. Table 2.1",301,10269,10225,-153.33333333333334,57.333333333333336
1871,10,1959,1968,10,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Russian Federation,Asia,Count,All Individuals,Sample,None,2.0,10.0,1.0,False,"Kanid'yev, A.N., G.M. Kostyunin, S.A. Salmin 1970. Hatchery Propagation of the Pink and Chum Salmons as a Means of Increasing the Salmon Stocks of Sakhalin. J. Ichthyology 10:249-259, Table 2",301,10271,10225,142.76666666666668,48.56666666666667
1872,9,1959,1967,9,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,9.0,1.0,False,"Walker, C.E. 1970. Report of the 1970 Northeast Pacific Pink Salmon Workshop. Can. Dept. of Fish. and For. 1970 Pink Salmon Workshop.  ",301,10272,10225,-128.78333333333333,54.43333333333333
1873,8,1959,1967,9,1,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,Fry,Sample,None,2.0,9.0,1.0,False,"Walker, C.E. 1970. Report of the 1970 Northeast Pacific Pink Salmon Workshop. Can. Dept. of Fish. and For. 1970 Pink Salmon Workshop.  ",301,10272,10225,-128.78333333333333,54.43333333333333
1874,9,1959,1967,9,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Canada,North America,Count,All Individuals,Sample,None,2.0,9.0,1.0,False,"Walker, C.E. 1970. Report of the 1970 Northeast Pacific Pink Salmon Workshop. Can. Dept. of Fish. and For. 1970 Pink Salmon Workshop.  ",301,10272,10225,-128.78333333333333,54.43333333333333
1875,21,1962,1982,21,0,0,1978.0,1978.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Russian Federation,Asia,Count,All Individuals,Sample,None,2.0,21.0,1.0,False,"Gritsenko, O.F., A.F. Grishin, A.V. Zakharov, and G.N. Shelepakha 1989. Reproduction of Pink Salmon, Oncorhynchus gorbuscha, on Sakhalin Island. J. Ichthyology 29:96-105, Table 1 ",301,10275,10225,143.5,46.5
1876,19,1961,1980,20,1,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Russian Federation,Asia,Count,Fry,Sample,None,2.0,20.0,1.0,False,"Gritsenko, O.F., A.F. Grishin, A.V. Zakharov, and G.N. Shelepakha 1989. Reproduction of Pink Salmon, Oncorhynchus gorbuscha, on Sakhalin Island. J. Ichthyology 29:96-105, Table 1 ",301,10275,10225,143.5,46.5
1877,19,1962,1980,19,0,0,1978.0,1978.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Russian Federation,Asia,Count,All Individuals,Sample,None,1.0,19.0,1.0,False,"Gritsenko, O.F., A.F. Grishin, A.V. Zakharov, and G.N. Shelepakha 1989. Reproduction of Pink Salmon, Oncorhynchus gorbuscha, on Sakhalin Island. J. Ichthyology 29:96-105, Table 1 ",301,10275,10225,143.5,46.5
1878,36,1960,1995,36,0,0,,,2,0,2,1989.0,1990.0,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,USA,North America,Count,All Individuals,Sample,None,1.0,36.0,1.0,False,"D.E. Rogers, fisheries Research inst., Univ of Washington, compiled from Alaska Fish and Game Reports",301,10278,10225,-135.0,58.25
1879,16,1970,1986,17,1,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,USA,North America,Count,All Individuals,Sample,None,2.0,17.0,1.0,False,"Yuen, H. J. 1992. History of Lower Cook Inlet pink, sockeye, and chum salmon escapement goals. Technical Fishery Report 92-01: 128 p.",301,10279,10225,-151.66666666666666,58.333333333333336
1880,27,1960,1986,27,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,USA,North America,Count,All Individuals,Sample,None,2.0,27.0,1.0,False,"Yuen, H. J. 1992. History of Lower Cook Inlet pink, sockeye, and chum salmon escapement goals. Technical Fishery Report 92-01: 128 p.",301,10280,10225,-151.03333333333333,59.25
1881,27,1960,1986,27,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,USA,North America,Count,All Individuals,Sample,None,2.0,27.0,1.0,False,"Yuen, H. J. 1992. History of Lower Cook Inlet pink, sockeye, and chum salmon escapement goals. Technical Fishery Report 92-01: 128 p.",301,10281,10225,-152.83333333333334,59.25
1882,25,1961,1985,25,0,0,1970.0,1970.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Russian Federation,Asia,Count,All Individuals,Sample,None,1.0,25.0,1.0,False,"Gritsenko, O.F., A.F. Grishin, A.V. Zakharov, and G.N. Shelepakha 1989. Reproduction of Pink Salmon, Oncorhynchus gorbuscha, on Sakhalin Island. J. Ichthyology 29:96-105, Table 2 ",301,10282,10225,142.0,46.333333333333336
1883,24,1959,1983,25,1,0,1972.0,1972.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Russian Federation,Asia,Count,Fry,Sample,None,-1.0,25.0,1.0,False,"Gritsenko, O.F., A.F. Grishin, A.V. Zakharov, and G.N. Shelepakha 1989. Reproduction of Pink Salmon, Oncorhynchus gorbuscha, on Sakhalin Island. J. Ichthyology 29:96-105, Table 2 ",301,10282,10225,142.0,46.333333333333336
1884,23,1961,1983,23,0,0,1970.0,1970.0,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Russian Federation,Asia,Count,All Individuals,Sample,None,1.0,23.0,1.0,False,"Gritsenko, O.F., A.F. Grishin, A.V. Zakharov, and G.N. Shelepakha 1989. Reproduction of Pink Salmon, Oncorhynchus gorbuscha, on Sakhalin Island. J. Ichthyology 29:96-105, Table 2 ",301,10282,10225,142.0,46.333333333333336
1885,21,1963,1983,21,0,0,,,0,0,0,,,False,Oncorhynchus gorbuscha,Osteichthyes,Marine,Russian Federation,Asia,Count,All Individuals,Sample,None,-1.0,21.0,1.0,False,"Gritsenko, O.F., A.F. Grishin, A.V. Zakharov, and G.N. Shelepakha 1989. Reproduction of Pink Salmon, Oncorhynchus gorbuscha, on Sakhalin Island. J. Ichthyology 29:96-105, Table 5",301,10285,10225,143.13333333333333,49.21666666666667
